iter	Passed	Remaining
4830	7987	1932
4831	7988	1931
4832	7990	1929
4833	7992	1927
4834	7996	1926
4835	7998	1925
4836	8000	1923
4837	8002	1922
4838	8004	1920
4839	8006	1919
4840	8008	1917
4841	8010	1915
4842	8012	1914
4843	8014	1912
4844	8017	1911
4845	8019	1909
4846	8021	1908
4847	8023	1906
4848	8026	1905
4849	8028	1903
4850	8029	1901
4851	8031	1900
4852	8033	1898
4853	8035	1897
4854	8037	1895
4855	8039	1893
4856	8040	1892
4857	8042	1890
4858	8044	1889
4859	8046	1887
4860	8048	1885
4861	8050	1884
4862	8052	1882
4863	8054	1881
4864	8056	1879
4865	8058	1877
4866	8060	1876
4867	8062	1874
4868	8064	1873
4869	8066	1871
4870	8068	1870
4871	8069	1868
4872	8071	1866
4873	8073	1865
4874	8074	1863
4875	8076	1861
4876	8078	1860
4877	8080	1858
4878	8082	1856
4879	8083	1855
4880	8086	1853
4881	8087	1852
4882	8089	1850
4883	8091	1848
4884	8092	1847
4885	8094	1845
4886	8096	1843
4887	8097	1842
4888	8099	1840
4889	8101	1839
4890	8103	1837
4891	8105	1835
4892	8107	1834
4893	8108	1832
4894	8110	1830
4895	8112	1829
4896	8114	1827
4897	8116	1826
4898	8118	1824
4899	8119	1822
4900	8121	1821
4901	8123	1819
4902	8124	1817
4903	8126	1816
4904	8128	1814
4905	8130	1812
4906	8131	1811
4907	8133	1809
4908	8134	1807
4909	8136	1806
4910	8138	1804
4911	8139	1802
4912	8141	1801
4913	8142	1799
4914	8144	1797
4915	8145	1796
4916	8147	1794
4917	8148	1792
4918	8150	1791
4919	8152	1789
4920	8153	1787
4921	8155	1786
4922	8156	1784
4923	8158	1782
4924	8160	1781
4925	8161	1779
4926	8163	1777
4927	8164	1776
4928	8166	1774
4929	8167	1772
4930	8169	1771
4931	8171	1769
4932	8172	1767
4933	8174	1766
4934	8175	1764
4935	8177	1762
4936	8178	1761
4937	8180	1759
4938	8182	1757
4939	8183	1756
4940	8185	1754
4941	8186	1752
4942	8188	1750
4943	8189	1749
4944	8191	1747
4945	8193	1746
4946	8194	1744
4947	8196	1742
4948	8198	1740
4949	8199	1739
4950	8201	1737
4951	8202	1735
4952	8204	1734
4953	8206	1732
4954	8207	1730
4955	8209	1729
4956	8210	1727
4957	8212	1725
4958	8214	1724
4959	8215	1722
4960	8217	1720
4961	8218	1719
4962	8220	1717
4963	8222	1715
4964	8223	1714
4965	8225	1712
4966	8227	1711
4967	8229	1709
4968	8230	1707
4969	8232	1706
4970	8233	1704
4971	8235	1702
4972	8236	1701
4973	8238	1699
4974	8239	1697
4975	8241	1696
4976	8243	1694
4977	8244	1692
4978	8246	1691
4979	8247	1689
4980	8249	1687
4981	8251	1686
4982	8252	1684
4983	8254	1682
4984	8255	1680
4985	8257	1679
4986	8259	1677
4987	8260	1676
4988	8262	1674
4989	8263	1672
4990	8265	1670
4991	8267	1669
4992	8268	1667
4993	8270	1665
4994	8271	1664
4995	8273	1662
4996	8274	1660
4997	8276	1659
4998	8278	1657
4999	8279	1655
5000	8281	1654
5001	8282	1652
5002	8284	1650
5003	8285	1649
5004	8287	1647
5005	8289	1645
5006	8291	1644
5007	8293	1642
5008	8294	1641
5009	8296	1639
5010	8297	1637
5011	8299	1636
5012	8300	1634
5013	8302	1632
5014	8303	1630
5015	8305	1629
5016	8307	1627
5017	8308	1625
5018	8310	1624
5019	8311	1622
5020	8313	1620
5021	8314	1619
5022	8316	1617
5023	8318	1615
5024	8320	1614
5025	8321	1612
5026	8323	1611
5027	8324	1609
5028	8326	1607
5029	8329	1606
5030	8331	1604
5031	8333	1603
5032	8334	1601
5033	8336	1599
5034	8338	1598
5035	8340	1596
5036	8341	1594
5037	8343	1593
5038	8344	1591
5039	8346	1589
5040	8348	1588
5041	8349	1586
5042	8351	1584
5043	8353	1583
5044	8354	1581
5045	8356	1579
5046	8358	1578
5047	8359	1576
5048	8361	1574
5049	8362	1573
5050	8364	1571
5051	8366	1569
5052	8367	1568
5053	8369	1566
5054	8370	1564
5055	8372	1563
5056	8373	1561
5057	8375	1559
5058	8377	1558
5059	8378	1556
5060	8380	1554
5061	8381	1553
5062	8383	1551
5063	8384	1549
5064	8386	1548
5065	8388	1546
5066	8389	1544
5067	8391	1543
5068	8392	1541
5069	8394	1539
5070	8395	1538
5071	8397	1536
5072	8398	1534
5073	8400	1533
5074	8402	1531
5075	8403	1529
5076	8405	1528
5077	8406	1526
5078	8408	1524
5079	8410	1523
5080	8411	1521
5081	8413	1519
5082	8414	1518
5083	8416	1516
5084	8418	1514
5085	8421	1513
5086	8422	1511
5087	8424	1510
5088	8426	1508
5089	8427	1506
5090	8429	1505
5091	8430	1503
5092	8432	1501
5093	8434	1500
5094	8435	1498
5095	8437	1496
5096	8438	1495
5097	8440	1493
5098	8441	1491
5099	8443	1490
5100	8445	1488
5101	8446	1486
5102	8448	1484
5103	8449	1483
5104	8451	1481
5105	8452	1480
5106	8454	1478
5107	8456	1476
5108	8457	1474
5109	8459	1473
5110	8460	1471
5111	8462	1470
5112	8464	1468
5113	8465	1466
5114	8467	1464
5115	8468	1463
5116	8470	1461
5117	8473	1460
5118	8475	1458
5119	8477	1457
5120	8479	1455
5121	8481	1453
5122	8483	1452
5123	8485	1450
5124	8486	1448
5125	8489	1447
5126	8490	1445
5127	8492	1444
5128	8494	1442
5129	8496	1440
5130	8498	1439
5131	8499	1437
5132	8501	1435
5133	8502	1434
5134	8504	1432
5135	8505	1430
5136	8507	1429
5137	8508	1427
5138	8510	1425
5139	8512	1424
5140	8514	1422
5141	8516	1421
5142	8517	1419
5143	8519	1417
5144	8521	1416
5145	8522	1414
5146	8524	1412
5147	8525	1411
5148	8527	1409
5149	8528	1407
5150	8530	1406
5151	8532	1404
5152	8534	1402
5153	8535	1401
5154	8537	1399
5155	8539	1397
5156	8540	1396
5157	8542	1394
5158	8543	1392
5159	8545	1391
5160	8547	1389
5161	8548	1387
5162	8550	1386
5163	8551	1384
5164	8553	1382
5165	8555	1381
5166	8556	1379
5167	8558	1377
5168	8559	1376
5169	8561	1374
5170	8563	1372
5171	8564	1371
5172	8566	1369
5173	8567	1367
5174	8569	1366
5175	8570	1364
5176	8572	1362
5177	8573	1361
5178	8575	1359
5179	8577	1357
5180	8578	1356
5181	8580	1354
5182	8581	1352
5183	8583	1351
5184	8585	1349
5185	8586	1347
5186	8588	1346
5187	8589	1344
5188	8591	1342
5189	8592	1341
5190	8594	1339
5191	8596	1337
5192	8597	1336
5193	8599	1334
5194	8600	1332
5195	8602	1331
5196	8604	1329
5197	8605	1327
5198	8607	1326
5199	8608	1324
5200	8610	1322
5201	8612	1321
5202	8614	1319
5203	8615	1317
5204	8617	1316
5205	8619	1314
5206	8620	1312
5207	8622	1311
5208	8623	1309
5209	8625	1307
5210	8627	1306
5211	8628	1304
5212	8630	1302
5213	8632	1301
5214	8633	1299
5215	8635	1297
5216	8636	1296
5217	8638	1294
5218	8640	1292
5219	8641	1291
5220	8643	1289
5221	8644	1287
5222	8646	1286
5223	8647	1284
5224	8649	1282
5225	8651	1281
5226	8652	1279
5227	8654	1277
5228	8656	1276
5229	8657	1274
5230	8659	1273
5231	8661	1271
5232	8662	1269
5233	8664	1268
5234	8666	1266
5235	8667	1264
5236	8669	1263
5237	8671	1261
5238	8672	1259
5239	8674	1258
5240	8676	1256
5241	8677	1254
5242	8679	1253
5243	8681	1251
5244	8682	1249
5245	8684	1248
5246	8685	1246
5247	8687	1244
5248	8689	1243
5249	8690	1241
5250	8692	1239
5251	8694	1238
5252	8695	1236
5253	8697	1234
5254	8698	1233
5255	8700	1231
5256	8702	1229
5257	8704	1228
5258	8706	1226
5259	8708	1225
5260	8710	1223
5261	8711	1221
5262	8713	1220
5263	8715	1218
5264	8716	1216
5265	8718	1215
5266	8720	1213
5267	8722	1211
5268	8723	1210
5269	8725	1208
5270	8727	1206
5271	8728	1205
5272	8730	1203
5273	8731	1201
5274	8733	1200
5275	8735	1198
5276	8736	1196
5277	8738	1195
5278	8739	1193
5279	8741	1192
5280	8742	1190
5281	8744	1188
5282	8746	1187
5283	8748	1185
5284	8750	1183
5285	8752	1182
5286	8753	1180
5287	8755	1178
5288	8757	1177
5289	8758	1175
5290	8760	1173
5291	8761	1172
5292	8763	1170
5293	8765	1168
5294	8766	1167
5295	8768	1165
5296	8769	1163
5297	8771	1162
5298	8773	1160
5299	8774	1158
5300	8776	1157
5301	8777	1155
5302	8779	1153
5303	8780	1152
5304	8782	1150
5305	8784	1148
5306	8785	1147
5307	8787	1145
5308	8788	1143
5309	8790	1142
5310	8792	1140
5311	8793	1138
5312	8795	1137
5313	8796	1135
5314	8798	1133
5315	8799	1132
5316	8801	1130
5317	8803	1128
5318	8805	1127
5319	8806	1125
5320	8808	1124
5321	8809	1122
5322	8811	1120
5323	8813	1119
5324	8814	1117
5325	8816	1115
5326	8817	1114
5327	8819	1112
5328	8821	1110
5329	8822	1109
5330	8824	1107
5331	8825	1105
5332	8827	1104
5333	8829	1102
5334	8830	1100
5335	8832	1099
5336	8833	1097
5337	8835	1095
5338	8837	1094
5339	8838	1092
5340	8840	1090
5341	8842	1089
5342	8843	1087
5343	8845	1085
5344	8846	1084
5345	8848	1082
5346	8850	1080
5347	8851	1079
5348	8853	1077
5349	8855	1075
5350	8856	1074
5351	8858	1072
5352	8860	1070
5353	8861	1069
5354	8863	1067
5355	8864	1065
5356	8866	1064
5357	8867	1062
5358	8869	1060
5359	8871	1059
5360	8872	1057
5361	8874	1055
5362	8875	1054
5363	8877	1052
5364	8878	1050
5365	8880	1049
5366	8882	1047
5367	8883	1045
5368	8885	1044
5369	8886	1042
5370	8888	1040
5371	8889	1039
5372	8891	1037
5373	8893	1035
5374	8895	1034
5375	8897	1032
5376	8899	1031
5377	8900	1029
5378	8902	1027
5379	8904	1026
5380	8905	1024
5381	8907	1022
5382	8908	1021
5383	8910	1019
5384	8912	1017
5385	8913	1016
5386	8915	1014
5387	8916	1012
5388	8918	1011
5389	8919	1009
5390	8921	1007
5391	8923	1006
5392	8925	1004
5393	8926	1002
5394	8928	1001
5395	8929	999
5396	8931	997
5397	8933	996
5398	8935	994
5399	8936	992
5400	8938	991
5401	8940	989
5402	8941	988
5403	8943	986
5404	8945	984
5405	8946	983
5406	8948	981
5407	8949	979
5408	8951	978
5409	8953	976
5410	8954	974
5411	8956	973
5412	8957	971
5413	8959	969
5414	8961	968
5415	8962	966
5416	8964	964
5417	8966	963
5418	8967	961
5419	8969	959
5420	8971	958
5421	8972	956
5422	8974	954
5423	8975	953
5424	8977	951
5425	8978	949
5426	8980	948
5427	8982	946
5428	8983	944
5429	8985	943
5430	8986	941
5431	8988	939
5432	8990	938
5433	8992	936
5434	8994	935
5435	8996	933
5436	8999	931
5437	9001	930
5438	9003	928
5439	9004	926
5440	9006	925
5441	9007	923
5442	9009	921
5443	9010	920
5444	9012	918
5445	9014	916
5446	9015	915
5447	9017	913
5448	9018	911
5449	9020	910
5450	9021	908
5451	9023	906
5452	9025	905
5453	9026	903
5454	9028	902
5455	9030	900
5456	9031	898
5457	9033	897
5458	9034	895
5459	9036	893
5460	9038	892
5461	9039	890
5462	9041	888
5463	9042	887
5464	9044	885
5465	9046	883
5466	9047	882
5467	9049	880
5468	9050	878
5469	9052	877
5470	9054	875
5471	9055	873
5472	9057	872
5473	9059	870
5474	9060	868
5475	9062	867
5476	9064	865
5477	9065	863
5478	9067	862
5479	9069	860
5480	9070	858
5481	9072	857
5482	9073	855
5483	9075	853
5484	9076	852
5485	9078	850
5486	9080	848
5487	9081	847
5488	9083	845
5489	9084	843
5490	9086	842
5491	9088	840
5492	9089	838
5493	9091	837
5494	9093	835
5495	9094	834
5496	9096	832
5497	9097	830
5498	9099	829
5499	9101	827
5500	9102	825
5501	9104	824
5502	9105	822
5503	9107	820
5504	9108	819
5505	9110	817
5506	9112	815
5507	9113	814
5508	9115	812
5509	9116	810
5510	9118	809
5511	9119	807
5512	9121	805
5513	9123	804
5514	9124	802
5515	9126	800
5516	9127	799
5517	9129	797
5518	9131	795
5519	9132	794
5520	9134	792
5521	9135	790
5522	9137	789
5523	9139	787
5524	9140	785
5525	9142	784
5526	9144	782
5527	9145	780
5528	9147	779
5529	9149	777
5530	9150	775
5531	9152	774
5532	9153	772
5533	9155	770
5534	9157	769
5535	9158	767
5536	9160	765
5537	9161	764
5538	9163	762
5539	9165	761
5540	9166	759
5541	9168	757
5542	9169	756
5543	9171	754
5544	9173	752
5545	9174	751
5546	9176	749
5547	9178	747
5548	9179	746
5549	9181	744
5550	9182	742
5551	9184	741
5552	9186	739
5553	9187	737
5554	9189	736
5555	9191	734
5556	9192	732
5557	9194	731
5558	9195	729
5559	9197	727
5560	9199	726
5561	9200	724
5562	9202	722
5563	9204	721
5564	9205	719
5565	9207	717
5566	9208	716
5567	9210	714
5568	9212	712
5569	9213	711
5570	9215	709
5571	9216	707
5572	9218	706
5573	9220	704
5574	9221	703
5575	9223	701
5576	9224	699
5577	9226	698
5578	9228	696
5579	9230	694
5580	9232	693
5581	9233	691
5582	9235	689
5583	9237	688
5584	9238	686
5585	9240	684
5586	9242	683
5587	9243	681
5588	9245	679
5589	9246	678
5590	9248	676
5591	9249	674
5592	9251	673
5593	9253	671
5594	9254	669
5595	9256	668
5596	9257	666
5597	9259	664
5598	9261	663
5599	9262	661
5600	9264	659
5601	9266	658
5602	9267	656
5603	9269	655
5604	9271	653
5605	9272	651
5606	9274	650
5607	9275	648
5608	9277	646
5609	9278	645
5610	9280	643
5611	9283	641
5612	9284	640
5613	9286	638
5614	9288	636
5615	9289	635
5616	9291	633
5617	9292	631
5618	9294	630
5619	9296	628
5620	9297	626
5621	9299	625
5622	9300	623
5623	9302	621
5624	9304	620
5625	9305	618
5626	9307	616
5627	9309	615
5628	9310	613
5629	9312	612
5630	9313	610
5631	9315	608
5632	9317	607
5633	9318	605
5634	9320	603
5635	9322	602
5636	9323	600
5637	9325	598
5638	9327	597
5639	9328	595
5640	9330	593
5641	9332	592
5642	9333	590
5643	9335	588
5644	9337	587
5645	9338	585
5646	9340	583
5647	9341	582
5648	9343	580
5649	9345	578
5650	9346	577
5651	9348	575
5652	9349	573
5653	9351	572
5654	9352	570
5655	9354	568
5656	9356	567
5657	9357	565
5658	9359	563
5659	9360	562
5660	9363	560
5661	9365	559
5662	9367	557
5663	9369	555
5664	9371	554
5665	9373	552
5666	9375	550
5667	9377	549
5668	9379	547
5669	9381	546
5670	9384	544
5671	9386	542
5672	9388	541
5673	9390	539
5674	9392	537
5675	9393	536
5676	9395	534
5677	9398	533
5678	9401	531
5679	9403	529
5680	9405	528
5681	9406	526
5682	9408	524
5683	9409	523
5684	9411	521
5685	9413	519
5686	9414	518
5687	9416	516
5688	9417	514
5689	9419	513
5690	9420	511
5691	9422	509
5692	9423	508
5693	9425	506
5694	9426	504
5695	9428	503
5696	9430	501
5697	9431	499
5698	9433	498
5699	9434	496
5700	9436	494
5701	9437	493
5702	9439	491
5703	9441	489
5704	9442	488
5705	9444	486
5706	9446	484
5707	9447	483
5708	9449	481
5709	9450	479
5710	9452	478
5711	9454	476
5712	9455	475
5713	9457	473
5714	9458	471
5715	9460	470
5716	9461	468
5717	9463	466
5718	9465	465
5719	9466	463
5720	9468	461
5721	9470	460
5722	9472	458
5723	9473	456
5724	9475	455
5725	9477	453
5726	9478	451
5727	9480	450
5728	9481	448
5729	9483	446
5730	9484	445
5731	9486	443
5732	9488	441
5733	9489	440
5734	9491	438
5735	9492	436
5736	9494	435
5737	9496	433
5738	9497	431
5739	9499	430
5740	9500	428
5741	9502	426
5742	9503	425
5743	9505	423
5744	9506	421
5745	9508	420
5746	9510	418
5747	9511	417
5748	9513	415
5749	9515	413
5750	9516	412
5751	9518	410
5752	9519	408
5753	9521	407
5754	9522	405
5755	9524	403
5756	9526	402
5757	9527	400
5758	9529	398
5759	9530	397
5760	9532	395
5761	9533	393
5762	9535	392
5763	9536	390
5764	9538	388
5765	9540	387
5766	9541	385
5767	9543	383
5768	9544	382
5769	9546	380
5770	9548	378
5771	9549	377
5772	9551	375
5773	9552	373
5774	9554	372
5775	9556	370
5776	9557	368
5777	9559	367
5778	9561	365
5779	9562	363
5780	9564	362
5781	9565	360
5782	9567	359
5783	9568	357
5784	9570	355
5785	9571	354
5786	9573	352
5787	9576	350
5788	9577	349
5789	9579	347
5790	9580	345
5791	9582	344
5792	9583	342
5793	9585	340
5794	9587	339
5795	9588	337
5796	9590	335
5797	9591	334
5798	9593	332
5799	9595	330
5800	9596	329
5801	9598	327
5802	9599	325
5803	9601	324
5804	9603	322
5805	9604	320
5806	9606	319
5807	9608	317
5808	9609	315
5809	9611	314
5810	9612	312
5811	9614	310
5812	9615	309
5813	9617	307
5814	9619	306
5815	9620	304
5816	9622	302
5817	9623	301
5818	9625	299
5819	9627	297
5820	9628	296
5821	9630	294
5822	9631	292
5823	9633	291
5824	9635	289
5825	9636	287
5826	9638	286
5827	9640	284
5828	9641	282
5829	9643	281
5830	9644	279
5831	9646	277
5832	9648	276
5833	9649	274
5834	9651	272
5835	9652	271
5836	9654	269
5837	9655	267
5838	9657	266
5839	9659	264
5840	9660	262
5841	9662	261
5842	9663	259
5843	9665	258
5844	9668	256
5845	9669	254
5846	9671	253
5847	9673	251
5848	9674	249
5849	9676	248
5850	9678	246
5851	9679	244
5852	9681	243
5853	9682	241
5854	9685	239
5855	9686	238
5856	9688	236
5857	9690	234
5858	9692	233
5859	9693	231
5860	9695	229
5861	9696	228
5862	9698	226
5863	9700	224
5864	9701	223
5865	9703	221
5866	9705	220
5867	9706	218
5868	9708	216
5869	9710	215
5870	9712	213
5871	9713	211
5872	9715	210
5873	9717	208
5874	9718	206
5875	9720	205
5876	9721	203
5877	9723	201
5878	9725	200
5879	9726	198
5880	9728	196
5881	9729	195
5882	9731	193
5883	9733	191
5884	9734	190
5885	9736	188
5886	9738	186
5887	9739	185
5888	9741	183
5889	9742	181
5890	9744	180
5891	9745	178
5892	9747	176
5893	9749	175
5894	9750	173
5895	9752	172
5896	9753	170
5897	9755	168
5898	9757	167
5899	9758	165
5900	9760	163
5901	9762	162
5902	9763	160
5903	9766	158
5904	9767	157
5905	9769	155
5906	9771	153
5907	9772	152
5908	9774	150
5909	9775	148
5910	9777	147
5911	9779	145
5912	9780	143
5913	9783	142
5914	9784	140
5915	9786	138
5916	9788	137
5917	9791	135
5918	9793	134
5919	9794	132
5920	9796	130
5921	9798	129
5922	9800	127
5923	9802	125
5924	9804	124
5925	9806	122
5926	9810	120
5927	9813	119
5928	9815	117
5929	9818	115
5930	9820	114
5931	9822	112
5932	9823	110
5933	9825	109
5934	9830	107
5935	9832	106
5936	9834	104
5937	9835	102
5938	9837	101
5939	9838	99
5940	9840	97
5941	9842	96
5942	9843	94
5943	9845	92
5944	9846	91
5945	9848	89
5946	9849	87
5947	9851	86
5948	9852	84
5949	9854	82
5950	9856	81
5951	9858	79
5952	9860	77
5953	9862	76
5954	9864	74
5955	9866	72
5956	9868	71
5957	9870	69
5958	9871	67
5959	9873	66
5960	9874	64
5961	9876	62
5962	9877	61
5963	9879	59
5964	9880	57
5965	9882	56
5966	9883	54
5967	9885	53
5968	9887	51
5969	9888	49
5970	9890	48
5971	9892	46
5972	9893	44
5973	9895	43
5974	9896	41
5975	9898	39
5976	9899	38
5977	9901	36
5978	9902	34
5979	9904	33
5980	9906	31
5981	9907	29
5982	9909	28
5983	9910	26
5984	9912	24
5985	9914	23
5986	9915	21
5987	9917	19
5988	9918	18
5989	9920	16
5990	9922	14
5991	9923	13
5992	9925	11
5993	9927	9
5994	9929	8
5995	9930	6
5996	9932	4
5997	9933	3
5998	9935	1
5999	9936	0
