iter	RMSE
4310	0.07418711533
4311	0.07418022592
4312	0.07417301264
4313	0.0741707863
4314	0.07416230508
4315	0.0741521193
4316	0.07414421228
4317	0.07413801328
4318	0.07413095967
4319	0.07412480567
4320	0.07411760916
4321	0.07410643016
4322	0.07409696943
4323	0.07409142337
4324	0.07408856221
4325	0.07408029368
4326	0.07407556093
4327	0.07407323306
4328	0.07406750508
4329	0.07406292543
4330	0.07405610666
4331	0.07405060799
4332	0.0740446317
4333	0.07403589895
4334	0.07403024151
4335	0.07402320448
4336	0.07401435916
4337	0.0740102601
4338	0.0740071116
4339	0.07399834777
4340	0.07399466295
4341	0.07398641574
4342	0.07397829893
4343	0.07396876756
4344	0.07396230771
4345	0.07395707292
4346	0.07395329692
4347	0.07394721005
4348	0.07394389329
4349	0.07393555871
4350	0.07392784827
4351	0.07391858536
4352	0.07390692658
4353	0.07389579429
4354	0.07388625753
4355	0.07387512888
4356	0.0738663807
4357	0.07386205689
4358	0.07385722766
4359	0.07385067243
4360	0.07384631036
4361	0.07383994905
4362	0.07383153945
4363	0.07382350859
4364	0.07381927839
4365	0.07381172714
4366	0.07380013538
4367	0.07379682104
4368	0.07379137325
4369	0.07378562094
4370	0.07378184139
4371	0.07377309273
4372	0.07376768845
4373	0.07375833256
4374	0.07375487543
4375	0.0737479533
4376	0.07374423577
4377	0.07373942065
4378	0.0737303188
4379	0.07372663397
4380	0.07371511433
4381	0.07370703462
4382	0.07370580775
4383	0.07370379946
4384	0.07369553165
4385	0.07368937198
4386	0.07368211003
4387	0.07367686849
4388	0.07366544499
4389	0.07365913709
4390	0.07364778367
4391	0.07363755414
4392	0.07363245914
4393	0.07362749373
4394	0.07362064675
4395	0.07361502837
4396	0.07361065876
4397	0.07360481495
4398	0.07359842945
4399	0.07359767672
4400	0.07359080692
4401	0.073584311
4402	0.07357899885
4403	0.07357026923
4404	0.07356335868
4405	0.07355964795
4406	0.07355359239
4407	0.07354818622
4408	0.0735416878
4409	0.07353523065
4410	0.0735330919
4411	0.07352709268
4412	0.07352056818
4413	0.07351348652
4414	0.07350653985
4415	0.07349716133
4416	0.0734886731
4417	0.07347972222
4418	0.07347413079
4419	0.07346952942
4420	0.07346259309
4421	0.07345486763
4422	0.07344581516
4423	0.07343688697
4424	0.07343084653
4425	0.07342991588
4426	0.07342093567
4427	0.07341360518
4428	0.07340955025
4429	0.07340081838
4430	0.07339456228
4431	0.07339029457
4432	0.07338292393
4433	0.07337606948
4434	0.07337336215
4435	0.07337145102
4436	0.07336769514
4437	0.07335795822
4438	0.07335267134
4439	0.07334589895
4440	0.07334133972
4441	0.07333484123
4442	0.07333060899
4443	0.07332271561
4444	0.0733167814
4445	0.07331275592
4446	0.07330643884
4447	0.07329784007
4448	0.0732890435
4449	0.07328378212
4450	0.07327789182
4451	0.07327324006
4452	0.07326694165
4453	0.07326039716
4454	0.07325199342
4455	0.07324857722
4456	0.07324589727
4457	0.07323758096
4458	0.07322670802
4459	0.07321810979
4460	0.07321718452
4461	0.07320958576
4462	0.07320085116
4463	0.07319465815
4464	0.073189705
4465	0.07318011527
4466	0.07317383063
4467	0.07316743059
4468	0.07316106068
4469	0.07315666301
4470	0.07314740438
4471	0.07314666317
4472	0.07314475807
4473	0.07313508537
4474	0.07312796265
4475	0.07312110055
4476	0.07311383285
4477	0.07310577187
4478	0.07310384665
4479	0.073100306
4480	0.07309437286
4481	0.07309076467
4482	0.07308544237
4483	0.07308027244
4484	0.07307346974
4485	0.07307106236
4486	0.07306446129
4487	0.07305578294
4488	0.07304911398
4489	0.0730444438
4490	0.07303118402
4491	0.07302265695
4492	0.07301747672
4493	0.07301656347
4494	0.07301287683
4495	0.07300752865
4496	0.07300015658
4497	0.07299828659
4498	0.07299207472
4499	0.07298610666
4500	0.07297747311
4501	0.07297333434
4502	0.07296664504
4503	0.07295970919
4504	0.07294982273
4505	0.07294909121
4506	0.07294836408
4507	0.07293879953
4508	0.07293369536
4509	0.072928626
4510	0.07292008674
4511	0.07291471439
4512	0.07290902638
4513	0.07290118783
4514	0.07289824459
4515	0.07289240512
4516	0.07288173352
4517	0.07287460124
4518	0.072867363
4519	0.07285901784
4520	0.07285402407
4521	0.07284741848
4522	0.07283992828
4523	0.07283797379
4524	0.07283021015
4525	0.07282461804
4526	0.0728179935
4527	0.07280503477
4528	0.07280264367
4529	0.07279436479
4530	0.07278858732
4531	0.07278372305
4532	0.07277812171
4533	0.07277311108
4534	0.07276721309
4535	0.07276007638
4536	0.07275163457
4537	0.07274297116
4538	0.07273673274
4539	0.07272827297
4540	0.07271951818
4541	0.07270894762
4542	0.07270606582
4543	0.07269907403
4544	0.07269817552
4545	0.07268941658
4546	0.07268202067
4547	0.07267384298
4548	0.07267038331
4549	0.07266461664
4550	0.0726535394
4551	0.0726476974
4552	0.07264309603
4553	0.07264116706
4554	0.07263211342
4555	0.072631219
4556	0.07262576839
4557	0.07261772063
4558	0.07261515109
4559	0.07260912355
4560	0.07259811831
4561	0.07259477459
4562	0.0725878335
4563	0.0725843418
4564	0.07257768935
4565	0.07256957618
4566	0.0725639673
4567	0.07255727742
4568	0.07254836385
4569	0.072543293
4570	0.0725347043
4571	0.07252703498
4572	0.0725215204
4573	0.07251502475
4574	0.07250695233
4575	0.07250063909
4576	0.07249782814
4577	0.07248872142
4578	0.07247911914
4579	0.0724761773
4580	0.07246925362
4581	0.07246062754
4582	0.07245982993
4583	0.07245783372
4584	0.07245453412
4585	0.07244511311
4586	0.07244422455
4587	0.07243726521
4588	0.07243077471
4589	0.07242120262
4590	0.0724203199
4591	0.07241186922
4592	0.0724053235
4593	0.07239672139
4594	0.07239425991
4595	0.07238338489
4596	0.07237867133
4597	0.07237604844
4598	0.0723700883
4599	0.07236257983
4600	0.0723519842
4601	0.07234383158
4602	0.07233608244
4603	0.07233147341
4604	0.07232520445
4605	0.0723227302
4606	0.07231132635
4607	0.07230477284
4608	0.07229865065
4609	0.07229566098
4610	0.07229099067
4611	0.07228609627
4612	0.07227989751
4613	0.07227655827
4614	0.07227375457
4615	0.07226954915
4616	0.07226427025
4617	0.0722586121
4618	0.0722516394
4619	0.07224752867
4620	0.07224352576
4621	0.07223986871
4622	0.07223100953
4623	0.07222693407
4624	0.07221614782
4625	0.07220964669
4626	0.07220704501
4627	0.07219736905
4628	0.07218698477
4629	0.07217995494
4630	0.0721779802
4631	0.07217541792
4632	0.0721647239
4633	0.07216102784
4634	0.07215446069
4635	0.07214708936
4636	0.07213962859
4637	0.07213508757
4638	0.07213337236
4639	0.07212323827
4640	0.07211467205
4641	0.07210952672
4642	0.07210313553
4643	0.07209262732
4644	0.07208423808
4645	0.07207937535
4646	0.07207227756
4647	0.07207060224
4648	0.07206850531
4649	0.07206008779
4650	0.07205392034
4651	0.07204648394
4652	0.07204038373
4653	0.07203654713
4654	0.07203315956
4655	0.0720219085
4656	0.07201507008
4657	0.07200491817
4658	0.07200137989
4659	0.07199493887
4660	0.07198876768
4661	0.07198330705
4662	0.07197832886
4663	0.0719719603
4664	0.07196308625
4665	0.07195584682
4666	0.07194868315
4667	0.07194360401
4668	0.0719364998
4669	0.07192807308
4670	0.07192319917
4671	0.07191655982
4672	0.07191113358
4673	0.07190517971
4674	0.07189992391
4675	0.07189611821
4676	0.07189009001
4677	0.07188248886
4678	0.07187321301
4679	0.07186057645
4680	0.0718575807
4681	0.07185357207
4682	0.07184485333
4683	0.07184043268
4684	0.07182871824
4685	0.07182010052
4686	0.07181320986
4687	0.07180720936
4688	0.0718014185
4689	0.07179532443
4690	0.071794171
4691	0.07178965738
4692	0.07178518657
4693	0.07177917094
4694	0.07177379525
4695	0.07176805475
4696	0.07176483862
4697	0.07175845175
4698	0.07175328319
4699	0.07174744902
4700	0.07174432268
4701	0.07174360791
4702	0.0717398976
4703	0.07173077311
4704	0.07172687413
4705	0.07172413311
4706	0.0717190795
4707	0.07171826106
4708	0.07170874216
4709	0.07170361202
4710	0.07170038736
4711	0.07169201511
4712	0.0716819516
4713	0.07167420618
4714	0.07166603892
4715	0.07165968566
4716	0.07165509927
4717	0.07164807654
4718	0.07164635859
4719	0.07164101121
4720	0.07164030341
4721	0.07163499335
4722	0.07163249304
4723	0.07162622664
4724	0.07162267014
4725	0.07161762813
4726	0.07160973315
4727	0.07160249741
4728	0.07159575441
4729	0.0715924745
4730	0.07158922039
4731	0.07158406366
4732	0.07158060099
4733	0.07157414922
4734	0.07157133812
4735	0.07156685689
4736	0.07155649657
4737	0.07155053065
4738	0.07154433625
4739	0.07153975746
4740	0.07153485604
4741	0.07153014169
4742	0.07151994731
4743	0.07151713068
4744	0.07150882238
4745	0.071502638
4746	0.07149556656
4747	0.07148965733
4748	0.07148730296
4749	0.0714802018
4750	0.07147498536
4751	0.07146923649
4752	0.07146104494
4753	0.07145895529
4754	0.07145418858
4755	0.07145141142
4756	0.07144724546
4757	0.07144483126
4758	0.071434425
4759	0.07142539341
4760	0.07142043135
4761	0.07141196156
4762	0.07140389149
4763	0.07139806134
4764	0.07139396596
4765	0.07138771881
4766	0.07137906319
4767	0.07137137346
4768	0.07136598515
4769	0.07136015721
4770	0.07135117542
4771	0.07135048731
4772	0.0713440453
4773	0.07133592952
4774	0.0713239425
4775	0.07131849621
4776	0.07131476077
4777	0.07130968877
4778	0.07130381361
4779	0.07129871151
4780	0.07129322538
4781	0.07128777392
4782	0.07128166765
4783	0.07127533981
4784	0.07126537848
4785	0.07126104557
4786	0.07125597484
4787	0.07125526611
4788	0.07124882892
4789	0.07124386733
4790	0.07123367004
4791	0.07123109069
4792	0.07122369343
4793	0.0712206634
4794	0.07121290327
4795	0.07120160999
4796	0.07119580453
4797	0.07119025511
4798	0.07118374112
4799	0.07117755093
4800	0.0711724165
4801	0.0711694322
4802	0.07116462264
4803	0.07115816142
4804	0.07114920124
4805	0.07114387547
4806	0.07114051285
4807	0.07113434788
4808	0.0711336497
4809	0.07112433385
4810	0.07111336463
4811	0.07110327662
4812	0.07109815748
4813	0.07109221692
4814	0.07108607949
4815	0.07108158915
4816	0.0710791831
4817	0.07107470666
4818	0.07106680748
4819	0.07105987223
4820	0.07105918177
4821	0.0710508165
4822	0.07104505845
4823	0.07103826481
4824	0.07103040815
4825	0.07102258317
4826	0.07101499872
4827	0.07100979276
4828	0.0710060792
4829	0.07099996313
4830	0.07099299616
4831	0.07098545362
4832	0.07097723159
4833	0.07096620916
4834	0.07095768662
4835	0.07095190952
4836	0.07094545022
4837	0.07094006237
4838	0.07093559654
4839	0.07092558406
4840	0.07091987596
4841	0.07090955906
4842	0.07090349968
4843	0.07089564557
4844	0.07089242635
4845	0.07088097667
4846	0.07087311043
4847	0.07086684827
4848	0.07086060216
4849	0.07085990449
4850	0.07085921157
4851	0.07085479259
4852	0.07084976146
4853	0.07084448187
4854	0.0708381267
4855	0.07083466653
4856	0.07083230998
4857	0.07082811658
4858	0.07082210669
4859	0.07081479248
4860	0.07081245431
4861	0.07080608915
4862	0.07080193974
4863	0.07079436119
4864	0.07078683912
4865	0.07078366247
4866	0.070779153
4867	0.07077133928
4868	0.07076296523
4869	0.07075577128
4870	0.07075138897
4871	0.07074568928
4872	0.0707416697
4873	0.07073366611
4874	0.07072474112
4875	0.07071653446
4876	0.07070895142
4877	0.07070296323
4878	0.07069421201
4879	0.07068698252
4880	0.07068153517
4881	0.0706744773
4882	0.07066838061
4883	0.07066292709
4884	0.07065405045
4885	0.07064654563
4886	0.0706418402
4887	0.07063844201
4888	0.07063269668
4889	0.07062759252
4890	0.07062468081
4891	0.07061849127
4892	0.07061138267
4893	0.07060665266
4894	0.07060023145
4895	0.07059217167
4896	0.07058826341
4897	0.07057726549
4898	0.07057332472
4899	0.07056879352
4900	0.07056383974
4901	0.07055871316
4902	0.07055484419
4903	0.07055415741
4904	0.07054404386
4905	0.07053369391
4906	0.07052701799
4907	0.07051923904
4908	0.07051306769
4909	0.0705104059
4910	0.07050145507
4911	0.0704950672
4912	0.07049157276
4913	0.07048302423
4914	0.07047805271
4915	0.07047244851
4916	0.07047000974
4917	0.07046156983
4918	0.07045746697
4919	0.07045096334
4920	0.07044736403
4921	0.07044245891
4922	0.07043688012
4923	0.0704299271
4924	0.07042380673
4925	0.07041718993
4926	0.07041589451
4927	0.07041520816
4928	0.07041005383
4929	0.07040448584
4930	0.07040222045
4931	0.07039978166
4932	0.07039386383
4933	0.07038724066
4934	0.07038247882
4935	0.07037647562
4936	0.07036877266
4937	0.07036518923
4938	0.0703590574
4939	0.07035495701
4940	0.07035037395
4941	0.07034395417
4942	0.07033908669
4943	0.07033077039
4944	0.07032368248
4945	0.07031673904
4946	0.0703110816
4947	0.07030547196
4948	0.07029795939
4949	0.07029339616
4950	0.07028681461
4951	0.0702828842
4952	0.0702800472
4953	0.07027162903
4954	0.07026646592
4955	0.07026257098
4956	0.07025765028
4957	0.07025327547
4958	0.07024719939
4959	0.07024110697
4960	0.07023708556
4961	0.07023061487
4962	0.07022016689
4963	0.07021134411
4964	0.07020659609
4965	0.07020040942
4966	0.07019396615
4967	0.07018726642
4968	0.07018150135
4969	0.07017668551
4970	0.07017323788
4971	0.07016724322
4972	0.07015930579
4973	0.0701558794
4974	0.0701493369
4975	0.07014203011
4976	0.07013686209
4977	0.07012946029
4978	0.07012651339
4979	0.07012159208
4980	0.07011640016
4981	0.07011166932
4982	0.07010683974
4983	0.07009784342
4984	0.07009072033
4985	0.07008546675
4986	0.07007959107
4987	0.07007432167
4988	0.07006762091
4989	0.07006362732
4990	0.07005683331
4991	0.07004993151
4992	0.07004254726
4993	0.07003552055
4994	0.07003293194
4995	0.07002589463
4996	0.07002257019
4997	0.07002006067
4998	0.07001494628
4999	0.07000788771
5000	0.07000568366
5001	0.07000500906
5002	0.06999535391
5003	0.06998920449
5004	0.06998136808
5005	0.06997628228
5006	0.06997133188
5007	0.0699660443
5008	0.0699599966
5009	0.06995292026
5010	0.06994952827
5011	0.06994179188
5012	0.06993911333
5013	0.06993179315
5014	0.0699249198
5015	0.06991714434
5016	0.06991117851
5017	0.06990691112
5018	0.06989975115
5019	0.06989450344
5020	0.06988820342
5021	0.0698823111
5022	0.06987444352
5023	0.06986837083
5024	0.06986236397
5025	0.06985500424
5026	0.06984837114
5027	0.06984409354
5028	0.06983727058
5029	0.06982964679
5030	0.06982173757
5031	0.06981855235
5032	0.06981186237
5033	0.06980898339
5034	0.06980086538
5035	0.06979466791
5036	0.06979027852
5037	0.06978450672
5038	0.06977906902
5039	0.06977243941
5040	0.06976987396
5041	0.0697634239
5042	0.06975768463
5043	0.06975258193
5044	0.0697485554
5045	0.06974035758
5046	0.06973479327
5047	0.06972665594
5048	0.06971983712
5049	0.06971184782
5050	0.0697083764
5051	0.06970156884
5052	0.06969333653
5053	0.06968781891
5054	0.06968155733
5055	0.06967594858
5056	0.06967049302
5057	0.06966417482
5058	0.06966117707
5059	0.06965572234
5060	0.0696535591
5061	0.06964528793
5062	0.06963852714
5063	0.06963131772
5064	0.06962720288
5065	0.06962112672
5066	0.06961172689
5067	0.06960962777
5068	0.0696057483
5069	0.06959948048
5070	0.06959647048
5071	0.06959140189
5072	0.06958761044
5073	0.06957801245
5074	0.06957400379
5075	0.06956541489
5076	0.0695613971
5077	0.06955427762
5078	0.06955203136
5079	0.06954758649
5080	0.06954218243
5081	0.06953620247
5082	0.06953003112
5083	0.06952251231
5084	0.06951521341
5085	0.06951023361
5086	0.06950315969
5087	0.06950111077
5088	0.06949399048
5089	0.06948835422
5090	0.06947808091
5091	0.06947002874
5092	0.06946179508
5093	0.06945469413
5094	0.06944668551
5095	0.06943966143
5096	0.06943684654
5097	0.06943251055
5098	0.06942704989
5099	0.06941876733
5100	0.06941323321
5101	0.06940690837
5102	0.06939910156
5103	0.06939367273
5104	0.06938503402
5105	0.06937580823
5106	0.06937142855
5107	0.06936408514
5108	0.0693570082
5109	0.06934962211
5110	0.06934423297
5111	0.06933790264
5112	0.06933504731
5113	0.06932647888
5114	0.0693171587
5115	0.069313311
5116	0.06930770531
5117	0.06930195859
5118	0.06929643557
5119	0.06929065558
5120	0.06928450384
5121	0.06927880041
5122	0.06927330786
5123	0.06926799211
5124	0.06926091587
5125	0.06925546971
5126	0.06925070925
5127	0.06924891139
5128	0.06924143781
5129	0.06923621946
5130	0.06922915091
5131	0.06921815163
5132	0.06921133191
5133	0.06920535053
5134	0.06919626082
5135	0.06918601775
5136	0.06917702527
5137	0.06917184236
5138	0.06916814445
5139	0.06916335909
5140	0.06915877755
5141	0.06915112499
5142	0.06914560865
5143	0.06914139243
5144	0.06913447418
5145	0.06912828172
5146	0.0691196219
5147	0.06911167947
5148	0.06911061427
5149	0.06910343817
5150	0.06909773698
5151	0.06909152126
5152	0.06908503647
5153	0.06907798214
5154	0.06907121691
5155	0.06906822537
5156	0.06906156641
5157	0.06905458635
5158	0.06905201696
5159	0.06905028743
5160	0.0690449787
5161	0.06903852478
5162	0.06903329125
5163	0.06902574492
5164	0.06902050994
5165	0.06901985045
5166	0.06901453782
5167	0.06901123939
5168	0.06900678923
5169	0.06900263965
5170	0.06899914615
5171	0.0689931245
5172	0.06898890558
5173	0.06898593165
5174	0.06897997909
5175	0.06897578561
5176	0.06897017187
5177	0.0689655888
5178	0.06896073275
5179	0.06895603893
5180	0.06895152586
5181	0.06894572574
5182	0.06893994852
5183	0.0689384666
5184	0.06893145774
5185	0.06892456986
5186	0.06892175413
5187	0.06891712109
5188	0.0689092754
5189	0.06890359621
5190	0.06889674133
5191	0.06889207381
5192	0.06888556084
5193	0.06887876053
5194	0.06887405774
5195	0.06886572909
5196	0.06886271518
5197	0.06885994463
5198	0.06885687692
5199	0.06885366672
5200	0.06884799024
5201	0.06884003437
5202	0.0688348432
5203	0.06883171204
5204	0.06882702434
5205	0.06882060759
5206	0.06881766657
5207	0.06881173834
5208	0.06880765938
5209	0.0688047859
5210	0.06880077405
5211	0.06879518006
5212	0.06878963217
5213	0.06878467481
5214	0.06878045661
5215	0.06877376941
5216	0.06877058007
5217	0.06876673263
5218	0.06876120907
5219	0.06875765089
5220	0.06875088141
5221	0.06874393456
5222	0.068740368
5223	0.06873395026
5224	0.06872839467
5225	0.06872375271
5226	0.06871584393
5227	0.06870861732
5228	0.06870111366
5229	0.06869195688
5230	0.06868933023
5231	0.06868084785
5232	0.06867104924
5233	0.06866831814
5234	0.06866356247
5235	0.06865349783
5236	0.06864989633
5237	0.06864825764
5238	0.06864426334
5239	0.06863984755
5240	0.06863095195
5241	0.06862833233
5242	0.06862293763
5243	0.06861590906
5244	0.06860845447
5245	0.06860247031
5246	0.06859507501
5247	0.06858943514
5248	0.06858502835
5249	0.06857947275
5250	0.06857383957
5251	0.06856534981
5252	0.06855972599
5253	0.06855168909
5254	0.0685466037
5255	0.06853919268
5256	0.06853748099
5257	0.06852783481
5258	0.06852133553
5259	0.06851696478
5260	0.06851208497
5261	0.06850768873
5262	0.06850051646
5263	0.0684930549
5264	0.06848693049
5265	0.06848627716
5266	0.06848059894
5267	0.068478379
5268	0.06847147848
5269	0.06846739616
5270	0.06846118632
5271	0.06845554534
5272	0.06844719532
5273	0.06844293067
5274	0.06843727191
5275	0.06843009925
5276	0.06842430479
5277	0.06841896668
5278	0.06841018419
5279	0.06840441987
5280	0.06839404073
5281	0.0683868154
5282	0.06838285717
5283	0.06837529557
5284	0.06837003874
5285	0.06836839886
5286	0.0683641252
5287	0.0683610288
5288	0.06835582173
5289	0.06834831577
5290	0.06834334838
5291	0.06834167073
5292	0.06833796996
5293	0.06832903575
5294	0.06831978548
5295	0.06831645959
5296	0.06831277282
5297	0.06830660456
5298	0.0683027281
5299	0.06829554085
5300	0.0682879465
5301	0.06828313809
5302	0.0682754489
5303	0.06827123238
5304	0.06826728935
5305	0.06826323044
5306	0.0682586618
5307	0.06825283065
5308	0.06824696234
5309	0.0682414866
5310	0.06823559696
5311	0.0682272072
5312	0.06822079647
5313	0.06821413746
5314	0.06820752605
5315	0.06820252747
5316	0.0682000595
5317	0.06819810157
5318	0.06819213518
5319	0.06819093727
5320	0.06818504194
5321	0.06817715279
5322	0.06816708164
5323	0.06816120552
5324	0.06815945741
5325	0.06815318923
5326	0.06814565779
5327	0.06814243769
5328	0.06813649555
5329	0.06813183535
5330	0.06812863433
5331	0.0681224507
5332	0.06811728148
5333	0.06811141951
5334	0.06810399494
5335	0.06809645903
5336	0.06809039587
5337	0.06808414435
5338	0.06807763851
5339	0.06807068677
5340	0.06806159464
5341	0.06805566707
5342	0.06804820899
5343	0.06804289677
5344	0.06803800656
5345	0.06803531307
5346	0.06802977674
5347	0.06802523614
5348	0.06802431222
5349	0.06801831863
5350	0.06801237599
5351	0.06800693325
5352	0.06800218758
5353	0.06799725078
5354	0.06798943509
5355	0.06798457444
5356	0.06798052832
5357	0.06797670675
5358	0.06797389602
5359	0.06796542815
5360	0.06795863866
5361	0.06795190015
5362	0.06795048497
5363	0.06794778275
5364	0.06794269272
5365	0.06794066841
5366	0.06793584336
5367	0.06793035923
5368	0.06792260506
5369	0.06791906198
5370	0.06791311621
5371	0.0679058965
5372	0.06790174581
5373	0.06789750593
5374	0.06789132081
5375	0.067881776
5376	0.06787461343
5377	0.06787127961
5378	0.06786663095
5379	0.06786132351
5380	0.06785428286
5381	0.06785043401
5382	0.06784383762
5383	0.06783877872
5384	0.06783042591
5385	0.06782034688
5386	0.06781396602
5387	0.06780885898
5388	0.0677980674
5389	0.06779542558
5390	0.06778943286
5391	0.06778093345
5392	0.06777388976
5393	0.06776813307
5394	0.06776161667
5395	0.06775603922
5396	0.06775162766
5397	0.06774513529
5398	0.06774111284
5399	0.06773153487
5400	0.06772613334
5401	0.06772011918
5402	0.06771427171
5403	0.06770724973
5404	0.06769962593
5405	0.06769659453
5406	0.06769174445
5407	0.06768665924
5408	0.06768460383
5409	0.06768057207
5410	0.06767762232
5411	0.06767118624
5412	0.06766505285
5413	0.06765786032
5414	0.06765283431
5415	0.06764645104
5416	0.06763828435
5417	0.06763170055
5418	0.06762684296
5419	0.06761969329
5420	0.06761377992
5421	0.06760760866
5422	0.06759869303
5423	0.06759372737
5424	0.06758966555
5425	0.06758491323
5426	0.06758174969
5427	0.06757003514
5428	0.06756539305
5429	0.06755705074
5430	0.06754857093
5431	0.06754370755
5432	0.06753844752
5433	0.06753626777
5434	0.06752962668
5435	0.06752425996
5436	0.06751855727
5437	0.06750932482
5438	0.06750575771
5439	0.06749979032
5440	0.06749558128
5441	0.06748840797
5442	0.06748247154
5443	0.06747539247
5444	0.06747121719
5445	0.06746428098
5446	0.06745913674
5447	0.06745637686
5448	0.06745072482
5449	0.06744539451
5450	0.06744102145
5451	0.06743735497
5452	0.06742886901
5453	0.06742759335
5454	0.06742110371
5455	0.06741675786
5456	0.06741056892
5457	0.06740653514
5458	0.06740228468
5459	0.06739926321
5460	0.06739457286
5461	0.06738913016
5462	0.06738606665
5463	0.06738446106
5464	0.06738002199
5465	0.06737317858
5466	0.06736787198
5467	0.06736408645
5468	0.06735781155
5469	0.0673556773
5470	0.06735104486
5471	0.06734458497
5472	0.06733504766
5473	0.06732853309
5474	0.06732156096
5475	0.06731515183
5476	0.0673049546
5477	0.0672995792
5478	0.0672942052
5479	0.06729104016
5480	0.06728655596
5481	0.06728094503
5482	0.06727565868
5483	0.0672684114
5484	0.06726177119
5485	0.06725601014
5486	0.06725205773
5487	0.06724681375
5488	0.0672411909
5489	0.06723577724
5490	0.06723266461
5491	0.06722906555
5492	0.06722360447
5493	0.0672137857
5494	0.06720743777
5495	0.0672006979
5496	0.06719591101
5497	0.06718912182
5498	0.06718588009
5499	0.06718210834
5500	0.06717596554
5501	0.06716937663
5502	0.06716457714
5503	0.06715964384
5504	0.06715090305
5505	0.06714835273
5506	0.06714532775
5507	0.06714092139
5508	0.06713710848
5509	0.06712831239
5510	0.06712264235
5511	0.06711886562
5512	0.06711238626
5513	0.06710249063
5514	0.06709739655
5515	0.06708817245
5516	0.06707850216
5517	0.06707276007
5518	0.06706655008
5519	0.06706331002
5520	0.06706259608
5521	0.06705924716
5522	0.06705633795
5523	0.06704859046
5524	0.06704187951
5525	0.06703594091
5526	0.06702922431
5527	0.06702474408
5528	0.06701659646
5529	0.0670122293
5530	0.06700709859
5531	0.06700225199
5532	0.06699593705
5533	0.06698943487
5534	0.06698377085
5535	0.06697726198
5536	0.06697263569
5537	0.06696459443
5538	0.06696021277
5539	0.06695586167
5540	0.06695158921
5541	0.06694784358
5542	0.0669438604
5543	0.06693966818
5544	0.06693391488
5545	0.06692750601
5546	0.06692356503
5547	0.06691835453
5548	0.06691246273
5549	0.06691054063
5550	0.06690442956
5551	0.06689645375
5552	0.06689102827
5553	0.06688352058
5554	0.06687996365
5555	0.06687280626
5556	0.06686860569
5557	0.06686069427
5558	0.06685431548
5559	0.06684904636
5560	0.0668447074
5561	0.06683974771
5562	0.06683903857
5563	0.06683319732
5564	0.06682459014
5565	0.06681915064
5566	0.06681278649
5567	0.06680763746
5568	0.06680182076
5569	0.06679688785
5570	0.06679316644
5571	0.06678697778
5572	0.06677934743
5573	0.06677007362
5574	0.06676301724
5575	0.0667598957
5576	0.06675453299
5577	0.0667485412
5578	0.06674484706
5579	0.06673757006
5580	0.06673244158
5581	0.06672676349
5582	0.06672231783
5583	0.06671428234
5584	0.06670996737
5585	0.06670427906
5586	0.06670153518
5587	0.06669859563
5588	0.06669285799
5589	0.06668633923
5590	0.06667877306
5591	0.0666734002
5592	0.06666663455
5593	0.06666076868
5594	0.06665594143
5595	0.06665173266
5596	0.06664403643
5597	0.06664022777
5598	0.06663599941
5599	0.0666266908
5600	0.06661811657
5601	0.0666130199
5602	0.06660606164
5603	0.06660046036
5604	0.06659536277
5605	0.06658900158
5606	0.06658596398
5607	0.06657579462
5608	0.06656984999
5609	0.06656398328
5610	0.06655842036
5611	0.06655298756
5612	0.06654908435
5613	0.0665430228
5614	0.06653717672
5615	0.06653339578
5616	0.06652757969
5617	0.06652014568
5618	0.06651402222
5619	0.06651130491
5620	0.06650687277
5621	0.0664975022
5622	0.0664919375
5623	0.06648757605
5624	0.06648345953
5625	0.06647736965
5626	0.06647109477
5627	0.06646165485
5628	0.06645355605
5629	0.06644841771
5630	0.06644403687
5631	0.06643852162
5632	0.0664345065
5633	0.06642649251
5634	0.06642232806
5635	0.06641705037
5636	0.06641361576
5637	0.06640788418
5638	0.06640469914
5639	0.06640195932
5640	0.06639786327
5641	0.06639257603
5642	0.06638590769
5643	0.06637597583
5644	0.06636805318
5645	0.06636236722
5646	0.06635613158
5647	0.0663498605
5648	0.06634363512
5649	0.06633980022
5650	0.06633400093
5651	0.06633161549
5652	0.06632528107
5653	0.06632043275
5654	0.06631716626
5655	0.06631235587
5656	0.06630953666
5657	0.06630431218
5658	0.06630043636
5659	0.06629558692
5660	0.06629097594
5661	0.06628773567
5662	0.06628320639
5663	0.06627862073
5664	0.06627105628
5665	0.06626588053
5666	0.0662608176
5667	0.06625655828
5668	0.0662501096
5669	0.06624340349
5670	0.06623674347
5671	0.06623198979
5672	0.06622951368
5673	0.06622535907
5674	0.06621871478
5675	0.06621359037
5676	0.06621161082
5677	0.06620590364
5678	0.06620220975
5679	0.06619763661
5680	0.06619585092
5681	0.0661938819
5682	0.06618842863
5683	0.06618251706
5684	0.06617750314
5685	0.06617134211
5686	0.0661662139
5687	0.06615825887
5688	0.06615426134
5689	0.06615090227
5690	0.06614744752
5691	0.06614167222
5692	0.06613170226
5693	0.06612797888
5694	0.06612409814
5695	0.06612010291
5696	0.06611498065
5697	0.0661101618
5698	0.06610373041
5699	0.0661008734
5700	0.06609870593
5701	0.06609213435
5702	0.0660901235
5703	0.06608072406
5704	0.06607639865
5705	0.06607146263
5706	0.06606341561
5707	0.06605890656
5708	0.06605592718
5709	0.06605165145
